Week Ending Date,Geographic aggregation,Number of Inpatient Beds,Number of Adult Inpatient Beds,Number of Pediatric Inpatient beds,Number of Inpatient Beds Occupied,Number of Adult Inpatient Beds Occupied,Number of Pediatric Inpatient Beds Occupied,Number of ICU Beds,Number of Adult ICU Beds,Number of Pediatric ICU Beds,Number of ICU Beds Occupied,Number of Adult ICU Beds Occupied,Number of Pediatric ICU Beds Occupied,Number of Adult Patients Hospitalized with COVID-19,Number of Pediatric Patients Hospitalized with COVID-19,Total Patients Hospitalized with COVID-19,Number of  Adult Patients Hospitalized with Influenza,Number of Pedatric Patients Hospitalized with Influenza,Total Patients Hospitalized with Influenza,Number of Adult Patients Hospitalized with RSV,Number of Pediatric Patients Hospitalized with RSV,Total Patients Hospitalized with RSV,Number of Adult ICU Patients Hospitalized with COVID-19,Number of Pediatric ICU Patients Hospitalized with COVID-19,Total ICU Patients Hospitalized with COVID-19 ,Number of Adult ICU Patients Hospitalized with Influenza,Number of Pediatric ICU Patients Hospitalized with Influenza,Total ICU Patients Hospitalized with Influenza,Number of Adult ICU Patients Hospitalized with RSV,Number of Pediatric ICU Patients Hospitalized with RSV,Total ICU Patients Hospitalized with RSV,"Number of Pediatric COVID-19 Admissions, 0-4 years","Number of Pediatric COVID-19 Admissions, 5-17 years",Total Pediatric COVID-19 Admissions,"Number of Adult COVID-19 Admissions, 18-49 years","Number of Adult COVID-19 Admissions, 50-64 years","Number of Adult COVID-19 Admissions, 65-74 years","Number of Adult COVID-19 Admissions, 75+ years",Total Adult COVID-19 Admissions,"Number of COVID-19 Admissions, unknown age",Total COVID-19 Admissions,"Number of Pediatric Influenza Admissions, 0-4 years","Number of Pediatric Influenza Admissions, 5-17 years",Total Pediatric Influenza Admissions,"Number of Adult Influenza Admissions, 18-49 years","Number of Adult Influenza Admissions, 50-64 years","Number of Adult Influenza Admissions, 65-74 years","Number of Adult Influenza Admissions, 75+ years",Total Adult Influenza Admissions,"Number of Influenza Admissions, unknown age",Total Influenza Admissions,"Number of Pediatric RSV Admissions, 0-4 years","Number of Pediatric RSV Admissions, 5-17 years",Total Pediatric RSV Admissions,"Number of Adult RSV Admissions, 18-49 years","Number of Adult RSV Admissions, 50-64 years","Number of Adult RSV Admissions, 65-74 years","Number of Adult RSV Admissions, 75+ years",Total Adult RSV Admissions,"Number of RSV Admissions, unknown age",Total RSV Admissions,Percent Inpatient Beds Occupied,Percent Inpatient Beds Occupied by COVID-19 Patients,Percent Inpatient Beds Occupied by Influenza Patients,Percent Inpatient Beds Occupied by RSV Patients,Percent ICU Beds Occupied,Percent ICU Beds Occupied by COVID-19 Patients,Percent ICU Beds Occupied by Influenza Patients,Percent ICU Beds Occupied by RSV Patients,Percent Adult COVID-19 Admissions,Percent Pediatric COVID-19 Admissions,Percent Adult Influenza Admissions,Percent Pediatric Influenza Admissions,Percent Adult RSV Admissions,Percent Pediatric RSV Admissions,Number Hospitals Reporting Number of Inpatient Beds,Number Hospitals Reporting Number of Inpatient Beds Occupied,Number Hospitals Reporting Number of ICU Beds ,Number Hospitals Reporting Number of ICU Beds Occupied,Number Hospitals Reporting Total Patients Hospitalized with COVID-19,Number Hospitals Reporting TotalPatients Hospitalized with Influenza,Number Hospitals Reporting Total Patients Hospitalized with RSV,Number Hospitals Reporting ICU Patients Hospitalized with COVID-19 ,Number Hospitals Reporting ICU Patients Hospitalized with Influenza,Number Hospitals Reporting ICU Patients Hospitalized with RSV,Number Hospitals Reporting Pediatric COVID-19 Admissions,Number Hospitals Reporting Adult COVID-19 Admissions,Number Hospitals Reporting COVID-19 Admissions,Number Hospitals Reporting Pediatric Influenza Admissions,Number Hospitals Reporting Adult Influenza Admissions,Number Hospitals Reporting  Influenza Admissions,Number Hospitals Reporting Pediatric RSV Admissions,Number Hospitals Reporting Adult RSV Admissions,Number Hospitals Reporting RSV Admissions,Number Hospitals Reporting Percent Inpatient Beds Occupied,Number Hospitals Reporting Percent ICU Beds Occupied,Number Hospitals Reporting Percent Inpatient Beds Occupied by COVID-19 Patients,Number Hospitals Reporting Percent Inpatient Beds Occupied by Influenza Patients,Number Hospitals Reporting Percent Inpatient Beds Occupied by RSV Patients,Number Hospitals Reporting Percent ICU Beds Occupied by COVID-19 Patients,Number Hospitals Reporting Percent ICU Beds Occupied by Influenza Patients,Number Hospitals Reporting Percent ICU Beds Occupied by RSV Patients,Percent Hospitals Reporting Number of Inpatient Beds,Percent Hospitals Reporting Number of Inpatient Beds Occupied,Percent Hospitals Reporting Number of ICU Beds ,Percent Hospitals Reporting Number of ICU Beds Occupied,Percent Hospitals Reporting Total Patients Hospitalized with COVID-19,Percent Hospitals Reporting TotalPatients Hospitalized with Influenza,Percent Hospitals Reporting Total Patients Hospitalized with RSV,Percent Hospitals Reporting ICU Patients Hospitalized with COVID-19 ,Percent Hospitals Reporting ICU Patients Hospitalized with Influenza,Percent Hospitals Reporting ICU Patients Hospitalized with RSV,Percent Hospitals Reporting Pediatric COVID-19 Admissions,Percent Hospitals Reporting Adult COVID-19 Admissions,Percent Hospitals Reporting COVID-19 Admissions,Percent Hospitals Reporting Pediatric Influenza Admissions,Percent Hospitals Reporting Adult Influenza Admissions,Percent Hospitals Reporting  Influenza Admissions,Percent Hospitals Reporting Pediatric RSV Admissions,Percent Hospitals Reporting Adult RSV Admissions,Percent Hospitals Reporting RSV Admissions,Percent Hospitals Reporting Percent Inpatient Beds Occupied,Percent Hospitals Reporting Percent ICU Beds Occupied,Percent Hospitals Reporting Percent Inpatient Beds Occupied by COVID-19 Patients,Percent Hospitals Reporting Percent Inpatient Beds Occupied by Influenza Patients,Percent Hospitals Reporting Percent Inpatient Beds Occupied by RSV Patients,Percent Hospitals Reporting Percent ICU Beds Occupied by COVID-19 Patients,Percent Hospitals Reporting Percent ICU Beds Occupied by Influenza Patients,Percent Hospitals Reporting Percent ICU Beds Occupied by RSV Patients,Absolute Change in the Percent Hospitals Reporting Number of Inpatient Beds from Prior Week,Absolute Change in the Percent Hospitals Reporting Number of Inpatient Beds Occupied from Prior Week,Absolute Change in the Percent Hospitals Reporting Number of ICU Beds from Prior Week,Absolute Change in the Percent Hospitals Reporting Number of ICU Beds Occupied from Prior Week,Absolute Change in the Percent Hospitals Reporting Total Patients Hospitalized with COVID-19 from Prior Week,Absolute Change in the Percent Hospitals Reporting TotalPatients Hospitalized with Influenza from Prior Week,Absolute Change in the Percent Hospitals Reporting Total Patients Hospitalized with RSV from Prior Week,Absolute Change in the Percent Hospitals Reporting ICU Patients Hospitalized with COVID-19 from Prior Week,Absolute Change in the Percent Hospitals Reporting ICU Patients Hospitalized with Influenza from Prior Week,Absolute Change in the Percent Hospitals Reporting ICU Patients Hospitalized with RSV from Prior Week,Absolute Change in the Percent Hospitals Reporting Pediatric COVID-19 Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Adult COVID-19 Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting COVID-19 Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Pediatric Influenza Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Adult Influenza Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting  Influenza Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Pediatric RSV Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Adult RSV Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting RSV Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Inpatient Beds Occupied from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent ICU Beds Occupied from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Inpatient Beds Occupied by COVID-19 Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Inpatient Beds Occupied by Influenza Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Inpatient Beds Occupied by RSV Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent ICU Beds Occupied by COVID-19 Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent ICU Beds Occupied by Influenza Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent ICU Beds Occupied by RSV Patients from Prior Week,"Number of Pediatric COVID-19 Admissions, 0-4 years, per 100,000 population","Number of Pediatric COVID-19 Admissions, 5-17 years, per 100,000 population","Total Number of Pediatric COVID-19 Admissions per 100,000 population","Number of Adult COVID-19 Admissions, 18-49 years, per 100,000 population","Number of Adult COVID-19 Admissions, 50-64 years, per 100,000 population","Number of Adult COVID-19 Admissions, 65-74 years, per 100,000 population","Number of Adult COVID-19 Admissions, 75+ years, per 100,000 population","Total Number of Adult COVID-19 Admissions per 100,000 population","Total number of COVID-19 Admissions per 100,000 population","Number of Pediatric Influenza Admissions, 0-4 years, per 100,000 population","Number of Pediatric Influenza Admissions, 5-17 years, per 100,000 population","Total Number of Pediatric Influenza Admissions per 100,000 population","Number of Adult Influenza Admissions, 18-49 years, per 100,000 population","Number of Adult Influenza Admissions, 50-64 years, per 100,000 population","Number of Adult Influenza Admissions, 65-74 years, per 100,000 population","Number of Adult Influenza Admissions, 75+ years, per 100,000 population","Total Number of Adult Influenza Admissions per 100,000 population","Total number of Influenza Admissions per 100,000 population","Number of Pediatric RSV Admissions, 0-4 years, per 100,000 population","Number of Pediatric RSV Admissions, 5-17 years, per 100,000 population","Total Number of Pediatric RSV Admissions per 100,000 population","Number of Adult RSV Admissions, 18-49 years, per 100,000 population","Number of Adult RSV Admissions, 50-64 years, per 100,000 population","Number of Adult RSV Admissions, 65-74 years, per 100,000 population","Number of Adult RSV Admissions, 75+ years, per 100,000 population","Total Number of Adult RSV Admissions per 100,000 population","Total number of RSV Admissions per 100,000 population",Percent Hospitals Reporting Total New COVID-19 Admissions Above 80%,Percent Hospitals Reporting Total New COVID-19 Admissions Above 90%,Percent Hospitals Reporting Total New Influenza Admissions Above 80%,Percent Hospitals Reporting Total New Influenza Admissions Above 90%,Percent Hospitals Reporting Total New RSV Admissions Above 80%,Percent Hospitals Reporting Total New RSV Admissions Above 90%,Percent Adult Inpatient Beds Occupied,Percent Pediatric Inpatient Beds Occupied,Percent Adult ICU Beds Occupied,Percent Pediatric ICU Beds Occupied,Percent Adult Inpatient Beds Occupied by COVID-19 Patients,Percent Pediatric Inpatient Beds Occupied by COVID-19 Patients,Percent Adult ICU Beds Occupied by COVID-19 Patients,Percent Pediatric ICU Beds Occupied by COVID-19 Patients,Percent Adult Inpatient Beds Occupied by Influenza Patients,Percent Pediatric Inpatient Beds Occupied by Influenza Patients,Percent Adult ICU Beds Occupied by Influenza Patients,Percent Pediatric ICU Beds Occupied by Influenza Patients,Percent Adult Inpatient Beds Occupied by RSV Patients,Percent Pediatric Inpatient Beds Occupied by RSV Patients,Percent Adult ICU Beds Occupied by RSV Patients,Percent Pediatric ICU Beds Occupied by RSV Patients,Percent Hospitalized Patients with COVID-19 in the ICU,Percent Hospitalized Adult Patients with COVID-19 in the ICU,Percent Hospitalized Pediatric Patients with COVID-19 in the ICU,Percent Hospitalized Patients with Influenza in the ICU,Percent Hospitalized Adult Patients with Influenza in the ICU,Percent Hospitalized Pediatric Patients with Influenza in the ICU,Percent Hospitalized Patients with RSV in the ICU,Percent Hospitalized Adult Patients with RSV in the ICU,Percent Hospitalized Pediatric Patients with RSV in the ICU,"Percent Change in the Number of Pediatric COVID-19 Admissions, 0-4 years from Prior Week","Percent Change in the Number of Pediatric COVID-19 Admissions, 5-17 years from Prior Week",Percent Change in the Total Pediatric COVID-19 Admissions from Prior Week,"Percent Change in the Number of Adult COVID-19 Admissions, 18-49 years from Prior Week","Percent Change in the Number of Adult COVID-19 Admissions, 50-64 years from Prior Week","Percent Change in the Number of Adult COVID-19 Admissions, 65-74 years from Prior Week","Percent Change in the Number of Adult COVID-19 Admissions, 75+ years from Prior Week",Percent Change in the Total Adult COVID-19 Admissions from Prior Week,Percent Change in the Total COVID-19 Admissions from Prior Week,"Percent Change in the Number of Pediatric Influenza Admissions, 0-4 years from Prior Week","Percent Change in the Number of Pediatric Influenza Admissions, 5-17 years from Prior Week",Percent Change in the Total Pediatric Influenza Admissions from Prior Week,"Percent Change in the Number of Adult Influenza Admissions, 18-49 years from Prior Week","Percent Change in the Number of Adult Influenza Admissions, 50-64 years from Prior Week","Percent Change in the Number of Adult Influenza Admissions, 65-74 years from Prior Week","Percent Change in the Number of Adult Influenza Admissions, 75+ years from Prior Week",Percent Change in the Total Adult Influenza Admissions from Prior Week,Percent Change in the Total Influenza Admissions from Prior Week,"Percent Change in the Number of Pediatric RSV Admissions, 0-4 years from Prior Week","Percent Change in the Number of Pediatric RSV Admissions, 5-17 years from Prior Week",Percent Change in the Total Pediatric RSV Admissions from Prior Week,"Percent Change in the Number of Adult RSV Admissions, 18-49 years from Prior Week","Percent Change in the Number of Adult RSV Admissions, 50-64 years from Prior Week","Percent Change in the Number of Adult RSV Admissions, 65-74 years from Prior Week","Percent Change in the Number of Adult RSV Admissions, 75+ years from Prior Week",Percent Change in the Total Adult RSV Admissions from Prior Week,Percent Change in the Total RSV Admissions from Prior Week,Number Hospitals Reporting Percent Adult Inpatient Beds Occupied,Number Hospitals Reporting Percent Pediatric Inpatient Beds Occupied,Number Hospitals Reporting Percent Adult ICU Beds Occupied,Number Hospitals Reporting Percent Pediatric ICU Beds Occupied,Number Hospitals Reporting Percent Adult Inpatient Beds Occupied by COVID-19 Patients,Number Hospitals Reporting Percent Pediatric Inpatient Beds Occupied by COVID-19 Patients,Number Hospitals Reporting Percent Adult ICU Beds Occupied by COVID-19 Patients,Number Hospitals Reporting Percent Pediatric ICU Beds Occupied by COVID-19 Patients,Number Hospitals Reporting Percent Adult Inpatient Beds Occupied by Influenza Patients,Number Hospitals Reporting Percent Pediatric Inpatient Beds Occupied by Influenza Patients,Number Hospitals Reporting Percent Adult ICU Beds Occupied by Influenza Patients,Number Hospitals Reporting Percent Pediatric ICU Beds Occupied by Influenza Patients,Number Hospitals Reporting Percent Adult Inpatient Beds Occupied by RSV Patients,Number Hospitals Reporting Percent Pediatric Inpatient Beds Occupied by RSV Patients,Number Hospitals Reporting Percent Adult ICU Beds Occupied by RSV Patients,Number Hospitals Reporting Percent Pediatric ICU Beds Occupied by RSV Patients,Number Hospitals Reporting Percent Hospitalized Patients with COVID-19 in the ICU,Number Hospitals Reporting Percent Hospitalized Adult Patients with COVID-19 in the ICU,Number Hospitals Reporting Percent Hospitalized Pediatric Patients with COVID-19 in the ICU,Number Hospitals Reporting Percent Hospitalized Patients with Influenza in the ICU,Number Hospitals Reporting Percent Hospitalized Adult Patients with Influenza in the ICU,Number Hospitals Reporting Percent Hospitalized Pediatric Patients with Influenza in the ICU,Number Hospitals Reporting Percent Hospitalized Patients with RSV in the ICU,Number Hospitals Reporting Percent Hospitalized Adult Patients with RSV in the ICU,Number Hospitals Reporting Percent Hospitalized Pediatric Patients with RSV in the ICU,Percent Hospitals Reporting Percent Adult Inpatient Beds Occupied,Percent Hospitals Reporting Percent Pediatric Inpatient Beds Occupied,Percent Hospitals Reporting Percent Adult ICU Beds Occupied,Percent Hospitals Reporting Percent Pediatric ICU Beds Occupied,Percent Hospitals Reporting Percent Adult Inpatient Beds Occupied by COVID-19 Patients,Percent Hospitals Reporting Percent Pediatric Inpatient Beds Occupied by COVID-19 Patients,Percent Hospitals Reporting Percent Adult ICU Beds Occupied by COVID-19 Patients,Percent Hospitals Reporting Percent Pediatric ICU Beds Occupied by COVID-19 Patients,Percent Hospitals Reporting Percent Adult Inpatient Beds Occupied by Influenza Patients,Percent Hospitals Reporting Percent Pediatric Inpatient Beds Occupied by Influenza Patients,Percent Hospitals Reporting Percent Adult ICU Beds Occupied by Influenza Patients,Percent Hospitals Reporting Percent Pediatric ICU Beds Occupied by Influenza Patients,Percent Hospitals Reporting Percent Adult Inpatient Beds Occupied by RSV Patients,Percent Hospitals Reporting Percent Pediatric Inpatient Beds Occupied by RSV Patients,Percent Hospitals Reporting Percent Adult ICU Beds Occupied by RSV Patients,Percent Hospitals Reporting Percent Pediatric ICU Beds Occupied by RSV Patients,Percent Hospitals Reporting Percent Hospitalized Patients with COVID-19 in the ICU,Percent Hospitals Reporting Percent Hospitalized Adult Patients with COVID-19 in the ICU,Percent Hospitals Reporting Percent Hospitalized Pediatric Patients with COVID-19 in the ICU,Percent Hospitals Reporting Percent Hospitalized Patients with Influenza in the ICU,Percent Hospitals Reporting Percent Hospitalized Adult Patients with Influenza in the ICU,Percent Hospitals Reporting Percent Hospitalized Pediatric Patients with Influenza in the ICU,Percent Hospitals Reporting Percent Hospitalized Patients with RSV in the ICU,Percent Hospitals Reporting Percent Hospitalized Adult Patients with RSV in the ICU,Percent Hospitals Reporting Percent Hospitalized Pediatric Patients with RSV in the ICU,Absolute Change in the Percent Hospitals Reporting Percent Adult Inpatient Beds Occupied from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Pediatric Inpatient Beds Occupied from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Adult ICU Beds Occupied from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Pediatric ICU Beds Occupied from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Adult Inpatient Beds Occupied by COVID-19 Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Pediatric Inpatient Beds Occupied by COVID-19 Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Adult ICU Beds Occupied by COVID-19 Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Pediatric ICU Beds Occupied by COVID-19 Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Adult Inpatient Beds Occupied by Influenza Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Pediatric Inpatient Beds Occupied by Influenza Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Adult ICU Beds Occupied by Influenza Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Pediatric ICU Beds Occupied by Influenza Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Adult Inpatient Beds Occupied by RSV Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Pediatric Inpatient Beds Occupied by RSV Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Adult ICU Beds Occupied by RSV Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Pediatric ICU Beds Occupied by RSV Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Hospitalized Patients with COVID-19 in the ICU from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Hospitalized Adult Patients with COVID-19 in the ICU from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Hospitalized Pediatric Patients with COVID-19 in the ICU from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Hospitalized Patients with Influenza in the ICU from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Hospitalized Adult Patients with Influenza in the ICU from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Hospitalized Pediatric Patients with Influenza in the ICU from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Hospitalized Patients with RSV in the ICU from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Hospitalized Adult Patients with RSV in the ICU from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Hospitalized Pediatric Patients with RSV in the ICU from Prior Week
2025-06-07,MA,15603,14281,1322,13138,12273,865,1601,1201,400,1257,971,286,73,1,74,16,1,17,6,0,6,4,0,4,5,0,5,0,0,0,0,2,2,5,19,20,72,116,0,118,1,0,1,3,3,5,7,18,0,19,1,0,1,2,0,2,6,10,0,11,0.84,0.00,0.00,0.00,0.79,0.00,0.00,0.00,0.98,0.02,0.95,0.05,0.91,0.09,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.8864,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,0.00,0.20,0.15,0.17,1.37,2.66,13.31,2.05,1.69,0.29,0.00,0.07,0.10,0.22,0.66,1.29,0.32,0.27,0.29,0.00,0.07,0.07,0.00,0.27,1.11,0.18,0.16,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-07,OH,29105,25201,3883,20880,18664,2216,4538,3540,998,3317,2560,757,53,8,61,14,4,18,11,4,15,12,2,14,2,1,3,3,2,5,2,3,5,10,14,13,22,59,0,64,1,1,2,4,3,5,6,18,0,20,2,1,3,2,1,0,2,5,0,8,0.72,0.00,0.00,0.00,0.73,0.00,0.00,0.00,0.92,0.08,0.90,0.10,0.62,0.38,195,195,190,189,195,195,195,193,193,193,195,195,195,195,195,195,195,195,195,195,189,195,195,195,190,190,190,0.91,0.91,0.89,0.88,0.91,0.91,0.91,0.9019,0.90,0.90,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.88,0.91,0.91,0.91,0.89,0.89,0.89,-0.01,-0.01,-0.00,-0.00,-0.01,-0.01,-0.01,-0.00,-0.00,-0.00,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.01,-0.00,-0.01,-0.01,-0.01,-0.00,-0.00,-0.00,0.30,0.16,0.19,0.21,0.62,0.99,2.46,0.64,0.54,0.15,0.05,0.08,0.08,0.13,0.38,0.67,0.20,0.17,0.30,0.05,0.12,0.04,0.04,0.00,0.22,0.05,0.07,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-07,AZ,9115,8068,864,6575,5877,634,1548,1073,433,964,677,244,68,2,70,10,0,10,6,0,6,7,0,7,1,0,1,1,0,1,3,1,4,8,6,9,19,42,0,46,1,4,5,7,1,73,10,91,0,96,0,0,0,0,0,1,1,2,0,2,0.72,0.01,0.00,0.00,0.62,0.00,0.00,0.00,0.91,0.09,0.95,0.05,1.00,0.00,71,71,66,66,71,71,71,72,72,72,72,72,72,72,72,72,72,72,72,71,66,71,71,71,66,66,66,0.72,0.72,0.67,0.67,0.72,0.72,0.72,0.7273,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.72,0.67,0.72,0.72,0.72,0.67,0.67,0.67,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,0.76,0.08,0.25,0.26,0.46,1.12,3.02,0.72,0.62,0.25,0.34,0.32,0.23,0.08,9.07,1.59,1.56,1.29,0.00,0.00,0.00,0.00,0.00,0.12,0.16,0.03,0.03,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-07,PR,7719,5073,675,3905,3610,286,532,497,35,375,362,13,53,5,58,48,22,70,0,1,1,4,0,4,12,2,14,0,0,0,8,1,9,10,15,26,77,128,7,144,36,17,53,25,14,23,40,102,6,161,5,0,5,0,0,1,0,1,0,6,0.51,0.01,0.01,0.00,0.70,0.01,0.03,0.00,0.89,0.06,0.63,0.33,0.17,0.83,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.6545,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,6.95,0.22,1.60,0.77,2.14,6.37,23.77,4.70,4.38,31.28,3.81,9.45,1.94,2.00,5.64,12.35,3.74,4.90,4.34,0.00,0.89,0.00,0.00,0.25,0.00,0.04,0.18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-07,SD,2582,2182,380,1750,1510,238,349,180,169,158,99,59,3,0,3,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,1,0,3,3,0,3,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,0,2,0.68,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.33,0.67,0.00,1.00,0.00,1.00,54,54,35,35,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,35,54,54,54,35,35,35,0.87,0.87,0.56,0.56,0.87,0.87,0.87,0.871,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.56,0.87,0.87,0.87,0.56,0.56,0.56,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,3.45,0.00,0.90,0.00,0.62,0.00,0.00,0.14,0.33,5.18,0.00,1.35,0.00,0.00,0.00,0.00,0.00,0.33,3.45,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.22,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
